region_type,state,country,percent_yoy_change,date
states,New South Wales,Australia,-100,2020-03-31
states,New South Wales,Australia,-100,2020-04-01
states,New South Wales,Australia,-100,2020-04-02
states,New South Wales,Australia,-100,2020-04-03
states,New South Wales,Australia,-100,2020-04-04
states,New South Wales,Australia,-100,2020-04-05
states,New South Wales,Australia,-100,2020-04-06
states,New South Wales,Australia,-100,2020-04-07
states,New South Wales,Australia,-100,2020-04-08
states,New South Wales,Australia,-100,2020-04-09
states,New South Wales,Australia,-100,2020-04-10
states,New South Wales,Australia,-100,2020-04-11
states,New South Wales,Australia,-100,2020-04-12
states,New South Wales,Australia,-100,2020-04-13
states,New South Wales,Australia,-100,2020-04-14
states,New South Wales,Australia,-100,2020-04-15
states,New South Wales,Australia,-100,2020-04-16
states,New South Wales,Australia,-100,2020-04-17
states,New South Wales,Australia,-100,2020-04-18
states,New South Wales,Australia,-100,2020-04-19
states,New South Wales,Australia,-100,2020-04-20
states,New South Wales,Australia,-100,2020-04-21
states,New South Wales,Australia,-100,2020-04-22
states,New South Wales,Australia,-100,2020-04-23
states,New South Wales,Australia,-100,2020-04-24
states,New South Wales,Australia,-100,2020-04-25
states,New South Wales,Australia,-100,2020-04-26
states,New South Wales,Australia,-100,2020-04-27
states,New South Wales,Australia,-100,2020-04-28
states,New South Wales,Australia,-100,2020-04-29
states,New South Wales,Australia,-100,2020-04-30
states,New South Wales,Australia,-100,2020-05-01
states,New South Wales,Australia,-100,2020-05-02
states,New South Wales,Australia,-100,2020-05-03
states,New South Wales,Australia,-100,2020-05-04
states,New South Wales,Australia,-100,2020-05-05
states,New South Wales,Australia,-100,2020-05-06
states,New South Wales,Australia,-100,2020-05-07
states,New South Wales,Australia,-100,2020-05-08
states,New South Wales,Australia,-100,2020-05-09
states,New South Wales,Australia,-100,2020-05-10
states,New South Wales,Australia,-98,2020-05-11
states,New South Wales,Australia,-97,2020-05-12
states,New South Wales,Australia,-97,2020-05-13
states,New South Wales,Australia,-99,2020-05-14
states,New South Wales,Australia,-94,2020-05-15
states,New South Wales,Australia,-94,2020-05-16
states,New South Wales,Australia,-93,2020-05-17
states,New South Wales,Australia,-91,2020-05-18
states,New South Wales,Australia,-91,2020-05-19
states,New South Wales,Australia,-89,2020-05-20
states,New South Wales,Australia,-88,2020-05-21
states,New South Wales,Australia,-86,2020-05-22
